ANO,SEMANA_DO_ANO,AEROLANDIA,AEROPORTO,ALDEOTA,ALTO DA BALANCA,ALVARO WEYNE,AMADEU FURTADO,ANCURI,ANTONIO BEZERRA,ARRAIAL MOURA BRASIL,AUTRAN NUNES,BARRA DO CEARA,BARROSO,BELA VISTA,BENFICA,BOM FUTURO,BOM JARDIM,BONSUCESSO,CAIS DO PORTO,CAJAZEIRAS,CAMBEBA,CANINDEZINHO,CARLITO PAMPLONA,CASTELAO,CENTRO,CIDADE 2000,CIDADE DOS FUNCIONARIOS,COACU,COCO,CONJUNTO CEARA I,CONJUNTO CEARA II,CONJUNTO ESPERANCA,CONJUNTO PALMEIRAS,COUTO FERNANDES,CRISTO REDENTOR,CURIO,DAMAS,DE LOURDES,DEMOCRITO ROCHA,DENDE,DIAS MACEDO,DIONISIO TORRES,DOM LUSTOSA,EDSON QUEIROZ,ENGENHEIRO LUCIANO CAVALCANTE,FARIAS BRITO,FATIMA,FLORESTA,GENIBAU,GRANJA LISBOA,GRANJA PORTUGAL,GUAJERU,GUARARAPES,HENRIQUE JORGE,ITAOCA,ITAPERI,JACARECANGA,JANGURUSSU,JARDIM AMERICA,JARDIM CEARENSE,JARDIM DAS OLIVEIRAS,JARDIM GUANABARA,JARDIM IRACEMA,JOAO XXIII,JOAQUIM TAVORA,JOQUEI CLUB,JOSE BONIFACIO,JOSE DE ALENCAR,LAGOA REDONDA,LAGOA SAPIRANGA,MANOEL SATIRO,MANUEL DIAS BRANCO,MARAPONGA,MEIRELES,MESSEJANA,MONDUBIM,MONTE CASTELO,MONTESE,MUCURIPE,PADRE ANDRADE,PAPICU,PARANGABA,PARQUE ARAXA,PARQUE DOIS IRMAOS,PARQUE IRACEMA,PARQUE MANIBURA,PARQUE PRESIDENTE VARGAS,PARQUE SANTA ROSA,PARQUE SAO JOSE,PARQUELANDIA,PARREAO,PASSARE,PAUPINA,PEDRAS,PICI,PIRAMBU,PLANALTO AYRTON SENNA,PRAIA DE IRACEMA,PRAIA DO FUTURO I,PRAIA DO FUTURO II,PREFEITO JOSE WALTER,PRESIDENTE KENNEDY,QUINTINO CUNHA,RODOLFO TEOFILO,SABIAGUABA,SALINAS,SAO BENTO,SAO JOAO DO TAUAPE,SERRINHA,SIQUEIRA,VARJOTA,VICENTE PINZON,VILA ELLERY,VILA PERY,VILA UNIAO,VILA VELHA,ALAGADICO,GENTILANDIA,MATA GALINHA,PAN-AMERICANO,DATA
2016,41,1,0,0,5,0,0,1,2,0,1,2,6,0,0,0,3,3,0,0,2,2,1,2,0,0,0,0,0,5,1,1,2,0,5,6,1,0,1,0,0,0,0,0,0,0,2,0,4,0,3,0,0,2,0,2,0,17,0,0,1,0,1,0,0,0,0,0,1,0,1,0,4,0,3,2,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,4,1,0,2,1,3,0,0,0,4,1,0,0,0,0,0,2,3,1,0,0,1,2,3,0,0.0,0.0,0.0,0.0,2016-10-16
2016,42,5,0,0,1,1,0,1,1,0,4,2,2,1,0,0,4,2,0,0,0,3,0,0,0,0,0,0,0,5,0,0,5,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,3,0,4,0,0,3,0,1,1,14,1,0,2,0,0,2,0,1,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,13,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2016-10-23
2016,43,2,0,1,0,0,0,2,3,0,0,1,2,1,0,0,2,0,0,1,0,4,0,0,1,1,1,1,0,5,0,2,3,1,5,5,0,0,0,0,1,0,1,0,0,1,0,0,2,1,1,0,0,2,0,1,1,13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,1,1,0,0,0,0,5,0,0,1,0,0,0,1,4,0,0,1,0,2,1,0,0.0,0.0,0.0,0.0,2016-10-30
2016,44,1,0,1,0,1,0,0,5,0,3,0,3,0,0,0,1,3,0,1,0,0,0,0,0,2,0,1,0,4,0,0,1,0,6,5,0,0,1,0,0,0,0,1,0,0,1,0,1,2,5,0,0,1,0,2,0,12,0,0,1,0,1,3,0,0,0,0,0,1,1,0,2,0,2,3,0,3,1,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,3,1,1,1,0,0,2,0,0,0,0,0,0,1,3,3,0,2,0,0,0,0,0.0,0.0,0.0,0.0,2016-11-06
2016,45,1,0,0,0,2,0,0,3,0,4,2,6,1,0,0,3,1,1,1,0,2,1,0,1,0,1,0,0,6,0,0,9,0,2,2,0,0,1,0,2,0,2,1,0,0,0,0,6,2,1,0,0,2,0,4,1,20,0,1,1,0,1,4,0,1,0,0,1,0,1,0,3,0,6,3,1,2,0,0,1,2,0,3,0,0,0,0,0,0,0,2,2,0,2,0,4,0,0,1,7,0,1,0,0,0,0,1,2,2,0,1,0,3,0,0,0.0,0.0,0.0,0.0,2016-11-13
2016,46,3,0,2,0,1,0,0,0,1,2,2,5,1,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,10,0,1,16,0,5,4,1,0,1,0,2,0,0,1,0,0,0,0,3,0,5,0,0,1,0,0,1,34,0,0,1,0,0,0,0,1,0,1,2,0,2,0,1,0,2,9,2,2,1,0,1,2,1,0,0,0,4,1,0,2,0,3,1,0,3,0,0,0,0,0,3,1,1,0,0,0,0,1,5,1,1,3,0,0,1,2,0.0,0.0,0.0,0.0,2016-11-20
2016,47,5,0,1,0,3,0,0,0,0,0,2,4,1,0,0,4,6,0,0,0,2,1,0,0,0,0,0,0,5,0,0,12,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,6,0,0,0,0,0,1,22,0,0,1,0,3,1,0,0,0,0,0,0,2,0,2,0,4,6,0,1,0,3,0,1,1,0,0,0,0,3,2,1,0,3,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,2,0,0,1,0,2,0,3,0.0,0.0,0.0,0.0,2016-11-27
2016,48,1,1,0,0,3,0,1,2,0,1,2,6,1,1,0,2,1,0,1,0,1,0,1,1,0,0,0,0,3,0,0,9,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,2,0,29,0,0,3,0,0,0,2,0,0,1,0,1,3,0,3,0,7,5,0,1,0,0,0,0,0,3,0,0,1,0,2,0,0,3,3,0,0,1,0,0,0,0,3,0,1,2,0,0,0,0,2,2,1,0,1,1,2,1,0.0,0.0,0.0,0.0,2016-12-04
2016,49,1,0,0,0,2,0,0,2,0,3,1,10,1,0,1,3,3,0,1,0,4,1,0,1,0,1,0,0,6,1,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,4,1,3,1,23,0,0,2,0,0,2,0,0,0,0,2,0,0,0,1,0,4,0,0,1,0,0,1,2,1,0,0,0,1,1,0,0,0,5,0,0,4,1,1,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,2016-12-11
2016,50,2,0,0,0,2,0,0,2,0,4,2,7,2,1,0,3,5,0,2,0,1,1,0,3,0,0,0,0,4,1,0,10,0,6,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,8,0,0,3,1,2,0,26,1,0,1,1,2,1,1,1,0,0,0,0,1,0,2,0,3,4,1,5,0,1,0,1,0,0,0,0,0,1,1,0,0,5,0,0,2,0,0,0,1,0,4,0,0,0,1,0,0,1,2,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,2016-12-18
2016,51,2,0,0,0,0,0,0,0,0,1,2,4,0,0,0,2,2,0,1,0,7,1,1,0,0,1,0,0,2,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,4,0,0,2,0,1,0,19,0,0,2,0,0,0,0,2,0,1,1,0,1,0,2,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,1,2,0,0,0.0,0.0,0.0,0.0,2016-12-25
2016,52,1,0,0,0,2,0,0,3,0,0,4,3,1,0,0,2,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,3,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,4,0,0,0,2,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,7,0,0,0,0,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2016-12-31
2016,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2016-01-03
2017,1,0,2,1,0,7,0,1,4,0,1,3,11,0,0,1,5,4,0,1,0,0,0,2,1,0,0,1,0,7,0,1,6,0,2,1,0,0,1,0,0,0,1,1,1,0,0,1,5,1,8,0,0,3,0,3,0,10,0,0,6,0,2,4,1,0,0,1,1,1,3,0,4,0,9,9,0,0,0,0,0,1,2,2,0,0,2,0,3,0,0,5,3,0,2,1,0,0,0,0,4,1,1,0,2,0,0,0,4,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,2017-01-08
2017,2,2,0,1,0,4,0,2,3,0,0,7,11,0,0,1,3,4,0,2,0,0,2,1,0,0,0,0,0,5,0,2,15,0,5,0,1,0,2,0,1,0,1,2,0,0,1,0,3,3,6,0,0,2,0,1,1,23,2,0,3,0,1,2,1,0,0,0,4,0,1,0,1,1,11,6,3,0,0,0,0,3,1,0,0,0,0,0,1,1,0,6,1,1,0,2,2,1,0,0,1,0,2,0,0,0,0,1,2,0,0,2,0,0,1,0,0.0,0.0,0.0,0.0,2017-01-15
2017,3,9,0,0,0,7,0,0,3,0,9,6,10,2,0,0,10,6,0,0,1,5,0,5,1,0,1,0,0,7,0,1,20,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,9,3,6,0,0,6,1,4,0,50,0,0,2,1,1,7,1,1,0,0,1,0,4,0,6,0,18,14,1,2,0,0,0,1,0,1,0,1,3,5,2,0,1,9,2,0,3,0,5,0,0,0,7,2,4,0,0,0,0,1,7,3,0,0,1,2,1,1,0.0,0.0,0.0,0.0,2017-01-22
2017,4,0,0,0,0,0,0,0,4,0,0,4,12,1,1,0,9,5,0,1,0,10,0,4,2,0,2,0,0,6,0,1,12,1,10,1,0,0,2,2,5,0,2,0,0,0,1,0,5,0,11,0,0,4,0,7,2,33,0,0,2,0,1,7,0,0,1,0,4,1,2,0,11,0,18,11,1,5,0,0,0,4,0,3,0,0,3,6,5,2,1,8,1,0,1,1,6,0,0,0,12,1,3,1,0,0,0,2,6,2,0,2,4,1,1,0,0.0,0.0,0.0,0.0,2017-01-29
2017,5,1,1,2,0,9,0,4,3,1,3,7,14,1,1,0,7,2,0,1,1,15,7,3,2,1,2,0,0,12,0,0,19,0,20,3,1,0,2,0,2,0,0,1,2,2,1,1,11,2,8,0,0,5,1,2,6,50,1,0,3,4,1,6,2,0,0,1,4,2,2,1,6,0,10,21,2,3,0,2,1,0,0,5,0,0,8,10,6,0,0,13,1,0,0,4,5,1,2,0,7,0,11,2,0,0,0,3,4,2,0,4,1,5,0,2,0.0,0.0,0.0,0.0,2017-02-05
2017,6,4,0,0,0,17,0,1,4,0,3,17,14,0,0,1,10,12,0,1,0,7,5,3,9,0,4,0,0,4,1,2,19,1,11,0,1,0,0,0,0,0,3,1,2,3,0,1,15,1,7,0,0,6,1,10,5,28,1,1,3,4,3,8,4,0,1,0,0,3,5,0,8,1,8,22,3,2,3,3,0,5,0,3,1,1,6,3,4,0,0,19,0,1,0,1,5,0,3,2,13,4,9,1,0,0,0,5,8,4,0,1,3,3,2,3,0.0,0.0,0.0,0.0,2017-02-12
2017,7,3,0,1,1,9,0,1,1,0,2,13,14,3,0,0,18,23,0,3,0,12,3,3,1,0,0,0,0,39,1,1,5,0,13,0,2,0,1,0,5,0,2,5,0,1,1,0,26,7,26,0,0,9,1,6,6,11,2,1,1,8,0,11,3,2,1,0,4,1,6,0,8,0,3,34,3,3,0,5,1,3,0,4,1,0,7,14,9,5,0,8,4,1,5,5,5,0,5,1,16,3,13,4,1,0,1,1,9,6,0,2,1,4,0,4,0.0,0.0,0.0,0.0,2017-02-19
2017,8,2,1,1,0,22,0,1,5,0,1,22,5,0,0,0,11,14,0,0,0,2,2,4,5,0,0,0,0,26,2,2,3,0,14,0,0,0,0,0,5,0,0,0,0,0,0,2,16,6,20,0,0,4,2,1,2,5,0,1,3,9,1,5,3,1,1,1,1,2,2,0,1,0,6,24,6,8,1,0,1,4,1,1,2,0,3,1,4,1,0,5,1,1,1,1,7,1,0,0,6,5,10,3,1,1,0,3,3,3,0,5,1,2,1,8,0.0,0.0,0.0,0.0,2017-02-26
2017,9,2,0,1,2,10,0,2,4,0,3,8,7,2,0,0,13,14,0,3,2,8,0,3,1,0,0,0,0,14,1,2,1,0,9,2,1,0,2,0,2,0,2,3,2,0,1,0,16,5,15,0,1,6,2,4,1,10,0,0,1,24,3,5,0,1,0,0,0,2,1,0,6,0,12,31,0,3,0,3,0,2,1,0,0,0,4,6,5,0,0,4,1,0,5,0,5,1,3,0,9,3,10,1,0,0,0,2,4,3,0,0,0,3,0,11,0.0,0.0,0.0,0.0,2017-03-05
2017,10,4,0,1,2,15,0,4,5,0,3,15,10,1,1,0,14,22,0,2,0,6,0,2,6,0,0,1,0,26,0,1,1,1,10,1,0,0,2,0,4,0,0,1,1,0,4,1,16,7,20,0,0,14,2,3,1,11,0,0,5,25,5,11,12,3,0,2,2,3,5,0,0,1,7,17,0,1,0,3,0,5,2,1,0,0,10,9,5,3,0,9,3,2,4,0,13,1,3,1,7,5,13,2,0,0,0,3,6,5,0,0,0,4,0,13,0.0,0.0,0.0,0.0,2017-03-12
2017,11,6,0,2,1,6,0,3,13,0,6,8,10,3,2,2,31,28,0,2,0,5,0,1,4,1,1,0,0,25,0,2,4,1,5,2,0,0,3,0,3,1,3,3,5,0,1,2,22,7,29,0,0,20,2,7,0,17,1,0,4,23,4,9,14,1,1,1,3,1,3,0,1,0,10,16,2,3,0,2,0,6,1,1,0,0,2,1,4,2,0,5,3,3,4,1,8,1,2,4,11,7,27,5,2,0,0,7,3,2,0,2,1,3,3,13,0.0,0.0,0.0,0.0,2017-03-19
2017,12,9,0,0,3,11,0,4,10,0,6,8,11,2,2,0,28,18,0,2,0,11,1,7,7,2,1,0,0,17,2,5,7,1,3,3,2,0,1,0,4,3,5,4,1,1,0,0,12,6,16,0,0,10,2,4,1,21,2,2,11,34,12,7,17,4,1,1,5,1,14,0,3,0,13,18,1,7,0,1,0,7,1,3,0,1,0,6,2,5,0,6,8,4,4,1,9,0,1,2,5,14,34,9,1,0,2,10,2,5,0,0,0,5,2,28,0.0,0.0,0.0,0.0,2017-03-26
2017,13,15,0,5,1,29,3,1,15,0,3,33,16,3,2,6,46,34,3,3,0,2,11,11,13,3,3,2,0,38,1,8,1,0,10,8,1,0,3,0,7,3,1,11,5,7,3,6,25,11,36,0,0,10,4,2,4,16,4,4,20,33,12,17,19,7,1,3,1,2,16,2,6,4,15,30,3,8,3,3,7,5,5,10,0,1,2,2,2,19,0,13,11,4,9,5,5,1,3,3,11,16,37,14,5,0,0,14,3,6,0,18,3,2,1,44,0.0,0.0,0.0,0.0,2017-04-02
2017,14,13,0,3,3,6,4,0,12,1,4,16,15,5,2,1,55,38,4,4,0,14,3,6,16,7,2,0,0,85,7,2,2,1,11,2,2,0,2,0,2,0,0,25,15,2,4,7,40,20,82,0,0,16,2,7,5,30,5,2,20,45,20,21,23,3,1,1,3,4,9,1,5,1,15,22,3,13,2,11,8,5,5,7,0,0,0,3,3,9,0,13,16,7,6,0,4,2,11,1,5,12,28,19,2,0,2,25,4,11,0,31,1,5,2,71,0.0,0.0,0.0,0.0,2017-04-09
2017,15,15,1,8,5,16,0,0,12,0,9,31,17,5,3,0,68,21,3,2,1,4,7,7,12,4,1,1,0,43,5,1,2,2,15,1,3,0,2,0,3,0,1,14,5,5,3,10,26,17,38,0,0,20,1,8,8,21,9,0,11,47,42,15,11,3,1,1,4,2,15,1,0,1,7,9,7,16,3,8,3,8,2,11,0,0,2,5,7,7,0,10,19,5,15,10,6,1,8,0,9,18,45,10,1,0,0,13,3,14,2,25,5,4,11,93,0.0,0.0,0.0,0.0,2017-04-16
2017,16,13,2,11,5,20,4,3,15,1,10,44,41,6,4,1,67,16,10,1,0,13,14,6,23,2,3,1,2,18,1,1,6,5,23,5,2,0,6,0,2,2,1,37,5,7,5,7,22,13,35,0,1,13,3,3,10,21,5,0,12,14,40,13,9,7,0,0,2,6,16,0,1,9,10,21,8,12,11,14,10,8,4,9,0,0,4,1,14,6,0,16,11,3,8,9,1,3,14,1,8,15,27,9,0,0,4,21,6,10,3,47,9,5,15,86,0.0,0.0,0.0,0.0,2017-04-23
2017,17,20,1,10,10,6,0,3,7,0,7,25,13,1,2,3,82,16,4,1,1,18,2,7,14,1,3,0,1,31,20,3,4,2,7,2,3,0,1,1,10,2,0,30,2,2,2,0,12,12,52,0,0,7,1,6,4,19,3,0,17,14,20,4,6,2,1,2,8,7,10,1,7,2,9,14,2,10,4,14,0,9,1,9,0,1,4,3,10,4,0,9,29,0,6,7,4,1,14,2,13,4,33,6,2,0,2,13,13,11,2,40,1,2,14,70,0.0,0.0,0.0,0.0,2017-04-30
2017,18,7,0,7,3,10,0,1,4,0,4,20,11,3,2,1,47,14,1,2,1,10,1,2,10,0,3,0,0,26,1,2,3,1,7,0,0,0,2,1,7,1,0,22,7,2,1,2,25,9,45,0,0,9,4,5,5,5,4,1,22,3,11,11,5,6,0,1,3,3,11,1,4,2,5,4,1,7,2,5,4,8,3,7,0,0,1,0,8,2,0,6,7,0,7,3,3,0,5,3,3,8,10,8,3,0,1,14,8,19,3,28,4,3,2,28,0.0,0.0,0.0,0.0,2017-05-07
2017,19,3,0,9,0,1,0,0,3,0,3,7,9,4,0,2,55,28,6,3,1,14,0,2,6,4,2,0,0,32,3,2,3,0,0,2,2,0,1,0,5,0,0,12,2,2,0,1,32,16,62,0,0,4,4,13,4,6,3,2,22,8,7,10,1,3,0,1,6,3,5,1,14,0,10,14,3,9,3,7,3,11,1,14,2,0,1,0,7,2,0,10,4,0,4,0,1,0,7,0,10,1,22,3,1,0,1,4,7,11,2,15,1,4,4,17,0.0,0.0,0.0,0.0,2017-05-14
2017,20,7,3,2,7,0,0,1,1,0,3,3,3,0,0,1,25,7,7,1,0,5,2,1,5,0,1,0,0,7,1,0,1,1,0,0,1,0,1,0,3,1,0,15,3,2,0,1,7,6,9,0,0,5,2,4,2,7,3,0,18,1,2,3,0,2,1,0,3,1,3,0,7,0,4,9,1,9,2,10,1,4,0,11,1,0,2,2,9,1,0,6,5,2,7,1,3,0,10,1,7,1,1,2,0,0,0,5,12,9,2,13,0,3,1,4,0.0,0.0,0.0,0.0,2017-05-21
2017,21,5,0,4,2,2,0,3,0,0,0,3,6,0,3,2,15,1,4,1,1,1,1,4,2,0,2,0,0,4,2,2,1,1,0,1,3,0,0,1,0,0,0,18,2,0,0,0,11,3,9,0,0,4,0,5,1,5,3,2,12,0,2,0,0,0,0,1,2,3,2,0,4,1,0,11,0,2,4,9,1,4,1,11,0,0,1,0,4,2,1,5,5,1,1,2,3,0,9,1,12,4,5,2,0,0,0,5,7,8,1,13,0,0,2,7,0.0,0.0,0.0,0.0,2017-05-28
2017,22,6,1,1,3,1,0,1,1,0,4,8,5,0,0,0,13,2,1,2,0,3,1,4,1,0,0,0,0,1,2,0,6,0,1,0,0,0,2,0,1,1,0,4,7,1,0,0,7,2,6,0,0,1,1,4,2,6,0,0,11,1,2,4,0,0,0,0,2,0,1,2,8,1,4,2,1,1,2,8,0,4,0,6,0,0,0,0,2,0,0,8,1,0,1,1,2,0,8,0,5,1,5,2,1,0,0,9,8,2,0,8,0,2,3,14,0.0,0.0,0.0,0.0,2017-06-04
2017,23,3,0,0,1,1,0,0,0,0,0,0,5,0,2,1,7,6,0,1,0,2,0,1,0,0,1,0,0,4,0,0,3,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,3,2,7,0,0,3,0,10,0,6,0,0,12,0,0,1,0,0,0,0,0,1,3,0,2,0,0,4,0,1,0,5,1,1,1,3,1,0,0,1,1,1,0,1,1,0,1,0,2,0,5,0,3,0,1,1,0,0,0,5,2,1,0,0,0,0,3,3,0.0,0.0,0.0,0.0,2017-06-11
2017,24,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,2,1,2,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,1,0,2,0,3,0,0,0,0,8,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,3,1,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,5,1,0,2,0,0,1,0,0.0,0.0,0.0,0.0,2017-06-18
2017,25,1,0,2,1,0,0,0,0,0,1,3,1,0,0,0,3,1,1,0,0,2,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,0,1,0,2,1,3,2,0,0,0,1,0,2,0,0,1,1,0,0,0,1,0,2,0,2,2,0,0,1,0,0,0,3,0,1,5,0,1,1,0,0.0,0.0,0.0,0.0,2017-06-25
2017,26,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,1,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3,0,1,3,0,2,2,0,1,3,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,3,2,0,8,0,0,0,0,0.0,0.0,0.0,0.0,2017-07-02
2017,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,3,1,2,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,11,0,3,0,0,0.0,0.0,0.0,0.0,2017-07-09
2017,28,1,0,0,0,1,0,0,0,0,1,5,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,6,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,1,2,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,3,0,4,1,1,0,0,0,0,0,0,2,3,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,2017-07-16
2017,29,0,0,2,0,1,0,0,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,1,2,0,1,0,1,0,0,0,0,1,1,0,0,2,1,0,0,3,0.0,0.0,0.0,0.0,2017-07-23
2017,30,0,0,1,0,0,0,1,2,0,0,3,0,0,0,0,2,2,0,1,0,0,2,1,2,0,0,0,0,1,0,1,1,1,4,0,1,0,1,1,1,0,0,0,0,0,1,0,3,1,4,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,3,1,2,0,1,0,0,1,1,0,0,0,1,2,0,0,2,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,2017-07-30
2017,31,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,3,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0.0,0.0,0.0,0.0,2017-08-06
2017,32,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,2,2,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,2,0,0,4,0,0,0,1,0.0,0.0,0.0,0.0,2017-08-13
2017,33,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,2017-08-20
2017,34,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2017-08-27
2017,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,2017-09-03
2017,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2017-09-10
